견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
진도,진도,Black,2022.01,0.9,1.5,http://www.animal.go.kr/files/shelter/2022/11/202211122011948.jpg,Y,F,N,순하고이쁘게생겼음,전라북도 익산시,1,0,2,1,1,Y
믹스,믹스,"Brown, White",2023.01,0.7,1.0,http://www.animal.go.kr/files/shelter/2023/07/202309112009932[1].jpg,Y,M,N,,전라남도 나주시,0,0,1,0,1,Y
믹스,믹스,Ivory,2023.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2023/05/202306281506417.jpg,Y,F,N,맨몸상태 사람친화적,경상북도 상주시,0,0,2,1,1,Y
믹스,믹스,"Beige, White",2022.01,1.2,1.0,http://www.animal.go.kr/files/shelter/2023/01/202303071803245.jpg,Y,M,N,온순함,경상남도 남해군,0,1,1,0,1,Y
말티즈,말티즈,White,2020.01,2.6,3.0,http://www.animal.go.kr/files/shelter/2022/08/202208101808688.jpg,Y,M,N,"칩없음, 귀여움",경기도 광주시,1,2,3,0,1,Y
믹스,믹스,White,2023.01,0.5,13.0,http://www.animal.go.kr/files/shelter/2023/05/202307011407940.jpg,Y,M,N,진도믹스개이며 사나운편임,전라북도 익산시,0,0,13,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Black, Brown, White",2022.01,0.9,4.0,http://www.animal.go.kr/files/shelter/2022/11/202211301411252.jpg,Y,F,U,"코검정, 겁많으나사람따름, 꼬리단미됨, 털상태",경기도 양주시,1,0,4,1,2,Y
믹스,믹스,Brindle,2020.01,2.1,25.0,http://www.animal.go.kr/files/shelter/2022/02/202202210902139[1].jpg,Y,M,N,겁 많음,대구광역시 동구,0,2,25,0,1,Y
믹스,믹스,"Black, White",2021.01,0.6,1.2,http://www.animal.go.kr/files/shelter/2021/08/202108231708713.jpg,Y,F,U,"사람 잘 따름, 배 빵빵함, 진드기 있음",충청남도 서산시,0,0,1,1,2,Y
믹스,믹스,"Black, White",2021.01,1.0,4.8,http://www.animal.go.kr/files/shelter/2021/12/202112201612418.jpg,Y,M,N,성격온순하고 착하고 활달함,울산광역시 남구,0,1,5,0,1,Y
믹스,믹스,Brown,2023.01,0.2,1.0,http://www.animal.go.kr/files/shelter/2023/03/202303302303369.jpg,Y,M,N,동그란 두상이 예쁜 귀여운 강아지,경상남도 밀양시,0,0,1,0,1,Y
믹스,믹스,Beige,2021.01,2.3,55.0,http://www.animal.go.kr/files/shelter/2023/05/202305101905470.jpg,Y,F,U,포유중,부산광역시 강서구,0,2,55,1,2,Y
믹스,믹스,Black,2022.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2022/03/202203070903552.jpg,Y,M,U,어미와 함께 발견,강원도 홍천군,0,0,2,0,2,Y
믹스,믹스,Black,2022.01,0.6,2.5,http://www.animal.go.kr/files/shelter/2022/07/202208020908820.jpg,Y,M,N,,제주특별자치도 제주시,0,0,2,0,1,Y
믹스,믹스,Brown,2017.01,4.7,25.0,http://www.animal.go.kr/files/shelter/2021/09/20210903150909.jpg,Y,M,U,갈색 청색목테착용,경상남도 양산시,0,4,25,0,2,Y
믹스,믹스,"Black, Brown",2021.01,0.0,1.1,http://www.animal.go.kr/files/shelter/2020/11/202101071801882.jpg,Y,F,N,"-4 검갈색, 다리:갈색, 목발끝:흰색, 11월생모견:J-12-1-1",경상남도 창원시,0,0,1,1,1,Y
시베리안허스키,시베리안허스키,"Gray, White",2019.01,3.3,30.0,http://www.animal.go.kr/files/shelter/2022/04/202204051604273.jpg,Y,F,N,"몸집이 크며 늠름함, 허스키 닮았으며 코가 큼, 매우 온순한 편",전라북도 부안군,1,3,30,1,1,Y
치와와,치와와,Brown,2019.01,4.5,3.5,http://www.animal.go.kr/files/shelter/2023/05/202307141007915.jpg,Y,F,U,"목줄노란색에 글씨착용, 미용이 되어있음, 순하고 사람을 잘 따름",전라남도 강진군,1,4,4,1,2,Y
치와와,치와와,Brown,2018.01,3.0,3.0,http://www.animal.go.kr/files/shelter/2020/11/202101081901901.jpg,Y,M,N,"귀 염증, 중성화 안됨, 털엉킴 심함",경기도 성남시,1,3,3,0,1,Y
믹스,믹스,"Black, White",2020.01,2.2,4.7,http://www.animal.go.kr/files/shelter/2022/02/202202251702731.jpg,Y,M,N,"겁이 많 아이, 검정 바탕에 하얀 가슴털, 배털, 발끝 흰색",충청북도 청주시,0,2,5,0,1,Y
푸들,푸들,Brown,2010.01,12.0,5.7,http://www.animal.go.kr/files/shelter/2021/12/202112240912358.jpg,Y,F,N,"나이는 좀 있지만 너무 귀여움, 배가 조금 뚠뚠함, 혀도 조금 나와있음",경상남도 창원시,1,12,6,1,1,Y
말티즈,말티즈,White,2009.01,13.0,3.7,http://www.animal.go.kr/files/shelter/2021/11/202112141312939.jpg,Y,M,N,"치석 매우 심함, 흰색 패딩 착용",경기도 성남시,1,13,4,0,1,Y
믹스,믹스,White,2016.01,6.8,8.0,http://www.animal.go.kr/files/shelter/2022/09/202210091710149.jpg,Y,M,N,설사 약간 경계심,울산광역시 울주군,0,6,8,0,1,Y
믹스,믹스,Beige,2023.01,0.4,1.0,http://www.animal.go.kr/files/shelter/2023/05/202306131706596.jpg,Y,M,N,새끼 강아지,충청북도 음성군,0,0,1,0,1,Y
시베리안허스키,시베리안허스키,"Brown, Gray, White",2021.01,1.2,14.0,http://www.animal.go.kr/files/shelter/2022/03/202203311203250.jpg,Y,F,U,"빨간바탕노란줄목걸이, 사슬리드줄신고인이해줌, 우안사기색, 오드아이, 낑낑댐, 사람좋아함, 활발",경기도 양주시,1,1,14,1,2,Y
믹스,믹스,Beige,2021.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2021/03/202103241403167.jpg,Y,F,N,"1, 박스에 3마리 담겨져 주차장에 버려져있었음, 이빨 겨우 난 상태, 깨끗하고 실물깡패",경상북도 포항시,0,0,2,1,1,Y
믹스,믹스,"Brown, White",2023.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2023/03/202303290003353.jpg,Y,F,N,스피츠믹스개이며 작고순하며영리함,전라북도 익산시,0,0,2,1,1,Y
믹스,믹스,Brown,2023.01,0.6,1.5,http://www.animal.go.kr/files/shelter/2023/07/202307301507997.jpg,Y,M,U,"으로, 작고귀여움",경상북도 청도군,0,0,2,0,2,Y
믹스,믹스,"Brown, White",2019.01,3.3,7.0,http://www.animal.go.kr/files/shelter/2022/04/202204291404278.jpg,Y,F,N,"내장칩있음, 주인락됨",경기도 양평군,0,3,7,1,1,Y
믹스,믹스,Black,2022.01,0.4,2.3,http://www.animal.go.kr/files/shelter/2022/04/202205091605817.jpg,Y,F,N,귀엽다,경기도 평택시,0,0,2,1,1,Y
믹스,믹스,"Black, Brown",2016.01,5.3,25.0,http://www.animal.go.kr/files/shelter/2021/03/202104120904132.jpg,Y,M,U,특이사항 없음,강원도 태백시,0,5,25,0,2,Y
믹스,믹스,Brown,2022.01,0.9,1.1,http://www.animal.go.kr/files/shelter/2022/11/202212021912491.jpg,Y,M,N,"아가, 귀엽고 뽀송뽀송 사랑스런 믹스 삼형제",경기도 광주시,0,0,1,0,1,Y
푸들,푸들,Brown,2019.01,4.1,4.0,http://www.animal.go.kr/files/shelter/2023/01/202302071402432.jpg,Y,F,U,"초록색옷, 순함, 발톱관리안됨",경기도 안산시,1,4,4,1,2,Y
믹스,믹스,Brown,2018.01,4.7,18.0,http://www.animal.go.kr/files/shelter/2022/09/202209221809828.jpg,Y,F,N,"도랑에 빠진채 발견됨, 모니터링 필요한 상태",경기도 광주시,0,4,18,1,1,Y
믹스,믹스,"Black, White",2021.01,0.9,3.0,http://www.animal.go.kr/files/shelter/2021/11/202112081112860.jpg,Y,M,U,흰검들개,부산광역시 강서구,0,0,3,0,2,Y
말티즈,말티즈,White,2020.01,3.2,4.0,http://www.animal.go.kr/files/shelter/2023/03/202303291303725.jpg,Y,M,U,옷착용,대전광역시 유성구,1,3,4,0,2,Y
푸들,푸들,Brown,2016.01,5.8,2.6,http://www.animal.go.kr/files/shelter/2021/10/202110121010134.jpg,Y,M,N,,제주특별자치도 제주시,1,5,3,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Beige, White",2019.01,2.2,8.0,http://www.animal.go.kr/files/shelter/2021/03/202103211403859.jpg,Y,M,N,"웰시코기 믹스, 등다리 심한 상처, 귀부분 상처, 순함, 21, 03, 22 병원이송",경상남도 창원시,1,2,8,0,1,Y
믹스,믹스,Ivory,2022.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2022/08/202208121108578.jpg,Y,F,N,"2마리함께구조, 말티즈믹스느낌의 사랑스러운외모공주님똘똘한 첫째둥이느낌, 귀욤귀요밍",경상북도 포항시,0,0,2,1,1,Y
믹스,믹스,White,2021.01,1.0,0.2,http://www.animal.go.kr/files/shelter/2021/12/202112211712366.jpg,Y,M,N,모견과 함께 구조된 갓 태어난 너무 작 아기 강아지,전라북도 완주군,0,1,0,0,1,Y
진도,진도,White,2019.01,2.8,6.0,http://www.animal.go.kr/files/shelter/2021/10/202110210910440.jpg,Y,F,U,,강원도 홍천군,1,2,6,1,2,Y
믹스,믹스,"Black, White",2022.01,1.1,6.18,http://www.animal.go.kr/files/shelter/2023/04/202304180904421[1].jpg,Y,M,N,"구조당시, 성격이 순함, 목태착용, 백천동 고가도로 구조, 4월 사진",경상북도 경산시,0,1,6,0,1,Y
요크셔테리어,요크셔테리어,Gray,2015.01,8.5,4.5,http://www.animal.go.kr/files/shelter/2023/05/202307111107570.jpg,Y,F,U,,충청남도 아산시,1,8,4,1,2,Y
코카스파니엘,코카스파니엘,Beige,2017.01,4.3,7.0,http://www.animal.go.kr/files/shelter/2021/04/20210414170481.jpg,Y,M,Y,"약간 마른상태, 파란색 목줄을 한 상태로 발견되었습니다",충청북도 청주시,1,4,7,0,0,Y
포메라니안,포메라니안,White,2011.01,10.4,4.0,http://www.animal.go.kr/files/shelter/2021/05/202105141005293.jpg,Y,M,N,흰색의 포메 강아지,경기도 양평군,1,10,4,0,1,Y
믹스,믹스,"Brown, White",2022.01,0.7,5.5,http://www.animal.go.kr/files/shelter/2022/09/202209161709293[1].jpg,Y,M,N,"다시사랑받개 보호중, 코검정, 소심, 겁있음, 사람따름, 꼬리단미안됨, 털상태",경기도 양주시,0,0,6,0,1,Y
말티즈,말티즈,White,2015.01,6.6,3.0,http://www.animal.go.kr/files/shelter/2021/08/202108152208745.jpg,Y,M,U,"털엉킴이심함, 사람을잘따름, 북구호",부산광역시 강서구,1,6,3,0,2,Y
푸들,푸들,White,2017.01,4.8,4.9,http://www.animal.go.kr/files/shelter/2021/10/202110221210996.jpg,Y,M,Y,순함 사람 잘 따름,경상남도 진주시,1,4,5,0,0,Y
믹스,믹스,"Beige, Ivory",2022.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2022/02/202202251602459.jpg,Y,F,N,"1, 앙증맞 수제비 귀의 백설기 8남매, 색하트핀, 작고 여리여리한 졸귀탱 미모의 소유자",경상북도 포항시,0,0,2,1,1,Y
믹스,믹스,"Brown, White",2023.01,0.0,3.0,http://www.animal.go.kr/files/shelter/2022/12/202301161301921.jpg,Y,M,U,,충청남도 홍성군,0,0,3,0,2,Y
믹스,믹스,White,2023.01,0.0,2.5,http://www.animal.go.kr/files/shelter/2023/01/202301171701388.jpg,Y,F,N,"입소전 검사 완료, 종합백신, 광견병 접종",전라남도 여수시,0,0,2,1,1,Y
믹스,믹스,"Brown, Gray, White",2017.01,4.7,4.43,http://www.animal.go.kr/files/shelter/2021/09/202109112309626.jpg,Y,M,N,교통사고 난 후 구조됨,전라북도 완주군,0,4,4,0,1,Y
믹스,믹스,White,2022.01,0.2,2.3,http://www.animal.go.kr/files/shelter/2022/03/202203141103636.jpg,Y,F,N,사진참조,전라북도 남원시,0,0,2,1,1,Y
믹스,믹스,Brown,2018.01,5.6,30.0,http://www.animal.go.kr/files/shelter/2023/07/202308181408705.jpg,Y,M,N,"네눈박이, 반환예정",부산광역시 강서구,0,5,30,0,1,Y
믹스,믹스,White,2021.01,0.0,4.9,http://www.animal.go.kr/files/shelter/2021/01/202101121501291.jpg,Y,M,N,"순함, 깨끗하고 통통함",인천광역시 서구,0,0,5,0,1,Y
비숑프리제,비숑프리제,White,2018.01,3.7,5.6,http://www.animal.go.kr/files/shelter/2021/09/202109220909260.jpg,Y,F,N,"목줄, 목걸이 없음",경기도 오산시,1,3,6,1,1,Y
비숑프리제,비숑프리제,White,2022.01,1.1,3.7,http://www.animal.go.kr/files/shelter/2023/01/20230209180209.jpg,Y,M,N,"사람을 좋아하며, 매우온순함",경기도 여주시,1,1,4,0,1,Y
믹스,믹스,White,2021.01,0.2,3.1,http://www.animal.go.kr/files/shelter/2021/03/202103291703522[1].jpg,Y,M,N,"1-152번, 모견1-069",경상남도 고성군,0,0,3,0,1,Y
푸들,푸들,Brown,2018.01,3.7,3.5,http://www.animal.go.kr/files/shelter/2021/09/20210905230999.jpg,Y,M,N,"야윈편, 노란색분홍색목줄 착용",인천광역시 계양구,1,3,4,0,1,Y
치와와,치와와,Brown,2019.01,2.6,3.2,http://www.animal.go.kr/files/shelter/2021/07/202108021708121.jpg,Y,F,N,경계함,경기도 평택시,1,2,3,1,1,Y
포메라니안,포메라니안,"Beige, White",2022.01,1.7,3.4,http://www.animal.go.kr/files/shelter/2023/07/202309260909188[1].jpg,Y,M,N,"작얼굴, 귀여운외모, 복실복실한 털, 신고자가 데리고있었음",경상남도 창원시,1,1,3,0,1,Y
믹스,믹스,"Black, White",2023.01,0.5,4.2,http://www.animal.go.kr/files/shelter/2023/05/202307191707843.jpeg,Y,F,N,"약간의 혈변을 보는 상태, 흰 양말을 신 순한 귀염둥이",충청북도 청주시,0,0,4,1,1,Y
진도,진도,Beige,2017.01,4.0,18.0,http://www.animal.go.kr/files/shelter/2020/11/202012232012161.jpg,Y,M,U,산에 돌아다니던 개 포획,세종특별자치시  전동면,1,4,18,0,2,Y
시베리안허스키,시베리안허스키,"Black, White",2021.01,2.0,18.0,http://www.animal.go.kr/files/shelter/2022/12/20221221111275.jpg,Y,F,U,순하고 사람을 잘 따름,경기도 평택시,1,2,18,1,2,Y
믹스,믹스,Beige,2023.01,0.3,8.0,http://www.animal.go.kr/files/shelter/2023/04/202304241004587.jpg,Y,F,U,경계심이 심하고 사람을 무서워함,전라남도 진도군,0,0,8,1,2,Y
스탠다드푸들,스탠다드푸들,White,2016.01,5.8,18.0,http://www.animal.go.kr/files/shelter/2021/10/202110211310243.jpg,Y,F,U,,경기도 고양시,1,5,18,1,2,Y
믹스,믹스,Brown,2020.01,1.4,9.5,http://www.animal.go.kr/files/shelter/2021/05/202105101905941.jpg,Y,M,N,"중성화안됨, 미용상태",인천광역시 부평구,0,1,10,0,1,Y
말티즈,말티즈,White,2021.01,2.0,2.0,http://www.animal.go.kr/files/shelter/2022/12/202301112201488.jpg,Y,F,N,털이길며엉켜져있고 작고순한편임,전라북도 익산시,1,2,2,1,1,Y
푸들,푸들,Black,2019.01,2.1,2.0,http://www.animal.go.kr/files/shelter/2020/11/202102021302827.jpg,Y,F,U,개농장 구조,충청남도 예산군,1,2,2,1,2,Y
푸들,푸들,Brown,2022.01,1.4,2.75,http://www.animal.go.kr/files/shelter/2023/05/202305311705894[1].jpg,Y,F,U,사람을 매우 잘따름 활기참,대구광역시 달서구,1,1,3,1,2,Y
믹스,믹스,White,2022.01,0.7,3.6,http://www.animal.go.kr/files/shelter/2022/09/20220916160948.jpg,Y,F,N,"종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션",전라남도 순천시,0,0,4,1,1,Y
믹스,믹스,White,2021.01,0.8,1.5,http://www.animal.go.kr/files/shelter/2021/11/20211108141135.jpg,Y,M,N,온순함,전라남도 여수시,0,0,2,0,1,Y
믹스,믹스,Beige,2019.01,2.2,5.0,http://www.animal.go.kr/files/shelter/2020/11/20210308160360[1].jpg,Y,F,U,온순함,강원도 화천군,0,2,5,1,2,Y
믹스,믹스,"Beige, Black",2021.01,0.4,1.0,http://www.animal.go.kr/files/shelter/2021/05/202105251305102.jpg,Y,M,N,순하고 귀여움,충청남도 태안군,0,0,1,0,1,Y
믹스,믹스,White,2021.01,0.4,3.3,http://www.animal.go.kr/files/shelter/2021/05/202105101405822.jpg,Y,M,N,"1-232번, 모견 1-049",경상남도 고성군,0,0,3,0,1,Y
믹스,믹스,Beige,2023.01,0.3,9.5,http://www.animal.go.kr/files/shelter/2023/04/202304191504583.jpg,Y,M,N,"초록색 목줄 착용, 순함",경기도 성남시,0,0,10,0,1,Y
믹스,믹스,Brown,2022.01,0.4,3.1,http://www.animal.go.kr/files/shelter/2022/04/202205261905643.jpg,Y,F,N,어린강아지,경기도 파주시,0,0,3,1,1,Y
믹스,믹스,Black,2016.01,5.2,20.0,http://www.animal.go.kr/files/shelter/2021/03/20210326160399.jpg,Y,F,N,흑색모,경상북도 봉화군,0,5,20,1,1,Y
믹스,믹스,White,2022.01,0.7,2.4,http://www.animal.go.kr/files/shelter/2022/09/202210121710354.jpg,Y,M,N,경계심,제주특별자치도 제주시,0,0,2,0,1,Y
믹스,믹스,Brown,2020.01,3.6,6.0,http://www.animal.go.kr/files/shelter/2023/07/202308071208487.jpg,Y,F,U,주인반환 예정410100013075544,대전광역시 유성구,0,3,6,1,2,Y
푸들,푸들,"Black, Brown",2018.01,5.3,4.0,http://www.animal.go.kr/files/shelter/2023/04/202304101604131.png,Y,M,U,"미용됨, 목줄착용형광, 블랙칼라",부산광역시 강서구,1,5,4,0,2,Y
믹스,믹스,"Brown, White",2014.01,8.5,4.7,http://www.animal.go.kr/files/shelter/2022/06/202207021707530.jpg,Y,F,U,"주황목걸이흰천묶여있음, 양귀쫑긋, 코검정, 윗앞니 없음, 사람따름, 꼬리단미안됨, 털때탐, 칩있음",경기도 양주시,0,8,5,1,2,Y
믹스,믹스,"Black, White",2019.01,3.6,13.0,http://www.animal.go.kr/files/shelter/2022/08/202208261108840.jpg,Y,M,N,"빨간색 목줄 착용, 예민함",부산광역시 해운대구,0,3,13,0,1,Y
셰퍼드,셰퍼드,"Black, Brown",2011.01,11.6,18.0,http://www.animal.go.kr/files/shelter/2022/07/202207241107617.jpg,Y,M,N,뒷다리가 불편함,경기도 남양주시,1,11,18,0,1,Y
믹스,믹스,White,2020.01,1.1,2.0,http://www.animal.go.kr/files/shelter/2020/11/202102081602373.jpg,Y,F,N,피부질환,전라북도 남원시,0,1,2,1,1,Y
믹스,믹스,Brown,2022.01,0.5,4.0,http://www.animal.go.kr/files/shelter/2022/04/202206181906627.jpg,Y,M,N,매일 집앞밭으로 출몰6마리,전라남도 나주시,0,0,4,0,1,Y
믹스,믹스,White,2017.01,4.0,11.0,http://www.animal.go.kr/files/shelter/2021/09/202109071109669.jpg,Y,M,N,겁이 많음,경상북도 상주시,0,4,11,0,1,Y
믹스,믹스,Black,2022.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2022/04/202207041607848.jpg,Y,M,U,검정,전라남도 완도군,0,0,2,0,2,Y
말티즈,말티즈,White,2014.01,7.2,3.8,http://www.animal.go.kr/files/shelter/2021/03/202103201303542.jpg,Y,F,U,"코검정, 겁약간, 사람좋아함, 활발함, 꼬리단미안됨, 털때탐",경기도 양주시,1,7,4,1,2,Y
믹스,믹스,"Beige, White",2018.01,3.8,7.0,http://www.animal.go.kr/files/shelter/2021/10/202110261410545.jpg,Y,F,N,사람을잘따름,강원도 속초시,0,3,7,1,1,Y
요크셔테리어,요크셔테리어,"Beige, Black",2019.01,2.6,4.0,http://www.animal.go.kr/files/shelter/2021/08/20210817130861.jpg,Y,F,U,상태,대전광역시 유성구,1,2,4,1,2,Y
치와와,치와와,"Black, Brown",2019.01,3.5,4.7,http://www.animal.go.kr/files/shelter/2022/07/202207201607101.jpg,Y,F,U,"양귀쫑긋, 코검정, 경계, 방어적입질, 꼬리단미안됨, 털상태, 양슬개골",경기도 양주시,1,3,5,1,2,Y
믹스,믹스,White,2019.01,2.1,11.0,http://www.animal.go.kr/files/shelter/2021/01/202101301101533.jpg,Y,F,N,목걸이 미착용,전라남도 완도군,0,2,11,1,1,Y
믹스,믹스,White,2022.01,0.9,1.7,http://www.animal.go.kr/files/shelter/2022/11/202212041412497.jpg,Y,F,N,"종합백신접종, 코로나장염접종, 광견병접종, 레볼루션",전라남도 순천시,0,0,2,1,1,Y
말티즈,말티즈,White,2012.01,10.2,4.4,http://www.animal.go.kr/files/shelter/2022/03/202203081403827.jpg,Y,M,U,"검색 패딩, 갈색 하네스, 미용됨, 주인락됨등록번호410160020111092",부산광역시 해운대구,1,10,4,0,2,Y
믹스,믹스,Brown,2021.01,0.9,1.5,http://www.animal.go.kr/files/shelter/2021/11/202111181611104.png,Y,F,N,피부질환,전라북도 남원시,0,0,2,1,1,Y
믹스,믹스,"Beige, White",2023.01,0.3,1.0,http://www.animal.go.kr/files/shelter/2023/05/20230509100561.jpg,Y,M,N,"유기견의 새끼로 됨, 강아지",충청남도 보령시,0,0,1,0,1,Y
믹스,믹스,White,2022.01,0.4,4.0,http://www.animal.go.kr/files/shelter/2022/05/202206071206489.jpg,Y,M,N,"순함, 사람잘따름",경상남도 거제시,0,0,4,0,1,Y
말티즈,말티즈,White,2010.01,11.5,2.0,http://www.animal.go.kr/files/shelter/2021/06/202107011207497.jpg,Y,M,Y,너너,광주광역시 북구,1,11,2,0,0,Y
믹스,믹스,White,2021.01,0.2,1.0,http://www.animal.go.kr/files/shelter/2021/01/202102271802607.jpg,Y,M,U,어미랑 1달 새끼7마리,경상북도 문경시,0,0,1,0,2,Y
믹스,믹스,"Black, Brown",2021.01,0.7,2.2,http://www.animal.go.kr/files/shelter/2021/09/202109071009783.jpg,Y,M,N,"피부가조금안좋아미용후형제들과 놀기바쁨, 놀다밥먹고자고반복, 사람엄청좋아함, 공고중입양가능",경상남도 창원시,0,0,2,0,1,Y
믹스,티베탄스파니엘,Brown,2023.01,0.1,1.5,http://www.animal.go.kr/files/shelter/2023/01/202302221302719.jpg,Y,F,N,어미젓을 먹고있어 건강함,경상북도 성주군,0,0,2,1,1,Y
믹스,믹스,"Beige, Black, White",2017.01,3.9,15.0,http://www.animal.go.kr/files/shelter/2020/11/20201211131207.jpg,Y,F,Y,"귀입 주변 검정, 20-492, 493, 494, 495 모견, 절에서 출산함, 순함, 눈치빠름",경상남도 창원시,0,3,15,1,0,Y
믹스,믹스,Brown,2022.01,0.1,3.7,http://www.animal.go.kr/files/shelter/2022/01/202201250901155.jpg,Y,F,N,,제주특별자치도 제주시,0,0,4,1,1,Y
말티즈,말티즈,White,2015.01,6.9,3.8,http://www.animal.go.kr/files/shelter/2021/11/20211111101120.jpg,Y,M,N,"귀가 단발, 털이 곱슬함",강원도 원주시,1,6,4,0,1,Y
푸들,푸들,Brown,2013.01,10.4,7.0,http://www.animal.go.kr/files/shelter/2023/05/20230607150697.jpg,Y,M,U,"온순, 양쪽눈 백내장",강원도 춘천시,1,10,7,0,2,Y
골든리트리버,골든리트리버,Beige,2020.01,3.1,21.0,http://www.animal.go.kr/files/shelter/2023/01/202302141302166.jpg,Y,F,N,"몸통미용, 갈색목줄착용",강원도 속초시,1,3,21,1,1,Y
믹스,믹스,"Brown, White",2023.01,0.0,0.6,http://www.animal.go.kr/files/shelter/2022/12/202301102101462.jpg,Y,F,N,작고이쁘게생겼음,전라북도 익산시,0,0,1,1,1,Y
치와와,치와와,Brown,2014.01,7.3,3.3,http://www.animal.go.kr/files/shelter/2021/05/202105071405913.jpg,Y,M,N,"빨간목줄, 처음에는겁있으나한번만져주면사람좋아함, 활발함, 오른슬개골",경기도 양주시,1,7,3,0,1,Y
라브라도리트리버,라브라도리트리버,Black,2019.01,3.6,16.0,http://www.animal.go.kr/files/shelter/2022/07/202208021608160.jpg,Y,F,N,"낡 목줄, 쇠체인이 같이 착용, 온순하여 잘 따름",전라남도 진도군,1,3,16,1,1,Y
믹스,믹스,Brown,2021.01,0.1,1.0,http://www.animal.go.kr/files/shelter/2020/11/202102221602396[1].jpg,Y,M,N,강아지,경기도 평택시,0,0,1,0,1,Y
믹스,믹스,"Beige, White",2020.01,3.8,7.0,http://www.animal.go.kr/files/shelter/2023/07/202311042211806.jpg,Y,M,U,"경계하며 낯가림, 여러날을 아파트단지에서 배회함",전라남도 무안군,0,3,7,0,2,Y
믹스,믹스,Gray,2020.01,3.0,21.0,http://www.animal.go.kr/files/shelter/2023/01/202301191101547.jpg,Y,M,Y,"그레운드믹스견으로 보여짐, 사람에게 충성하며, 날렵함, 심장사상충있음",경상남도 사천시,0,3,21,0,0,Y
믹스,믹스,Brown,2022.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2022/08/202208271108717.jpg,Y,M,N,"너무너무 귀여운 강아지, 온순",경상남도 밀양시,0,0,2,0,1,Y
믹스,믹스,White,2023.01,0.5,4.0,http://www.animal.go.kr/files/shelter/2023/05/202306192106559.jpg,Y,F,N,스피츠믹스이며 작고순하며이쁘게생겼음,전라북도 익산시,0,0,4,1,1,Y
포메라니안,포메라니안,Brown,2020.01,2.9,3.5,http://www.animal.go.kr/files/shelter/2022/11/202212071212396.jpg,Y,M,N,"유치잔존, 외고환및잠복고환, 겁있음",경기도 부천시,1,2,4,0,1,Y
진도,진도,White,2016.01,5.3,18.0,http://www.animal.go.kr/files/shelter/2021/04/202104201004864.jpg,Y,F,N,구조 후 새끼 5마리 출산,충청남도 천안시,1,5,18,1,1,Y
믹스,믹스,Ivory,2021.01,0.7,3.2,http://www.animal.go.kr/files/shelter/2021/09/202109131509973.jpg,Y,M,N,성격이 순함,충청북도 옥천군,0,0,3,0,1,Y
믹스,믹스,"Beige, Black",2021.01,0.2,1.8,http://www.animal.go.kr/files/shelter/2021/01/202103041603430.jpg,Y,F,N,"7마리같이, 풍성한 모량에 포메느낌이 강한 공주님, 입술만 하얀 포인트, 새침한 성격",경상북도 포항시,0,0,2,1,1,Y
푸들,푸들,Black,2021.01,0.4,3.2,http://www.animal.go.kr/files/shelter/2021/05/202106052306116.jpg,Y,F,N,털이엉켜있음,전라북도 전주시,1,0,3,1,1,Y
포메라니안,포메라니안,Brown,2020.01,2.3,7.5,http://www.animal.go.kr/files/shelter/2022/04/202204231604789.jpg,Y,M,Y,"코검정, 부정교합, 사람좋아함, 활발, 꼬리단미안됨, 털때탐",경기도 양주시,1,2,8,0,0,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2018.01,3.1,8.0,http://www.animal.go.kr/files/shelter/2020/11/202102011202554.jpg,Y,M,N,매우활발함 사상충음성,충청북도 충주시,1,3,8,0,1,Y
말티즈,말티즈,White,2020.01,2.5,2.2,http://www.animal.go.kr/files/shelter/2022/04/202207121407846.jpg,Y,F,N,"기저귀착용, 슬개골탈구왼쪽2기, 오른쪽3기, 배꼽탈장있음, 배쪽농피증, 구충제투여",서울특별시 강동구,1,2,2,1,1,Y
포인터,포인터,"Black, Brown, White",2017.01,4.1,21.8,http://www.animal.go.kr/files/shelter/2020/11/202102161202411.jpg,Y,F,N,순함,울산광역시 울주군,1,4,22,1,1,Y
비글,비글,Unknown,2019.01,2.8,8.0,http://www.animal.go.kr/files/shelter/2021/10/202110111910770.jpg,Y,M,Y,중성화,경기도 평택시,1,2,8,0,0,Y
푸들,푸들,Brown,2015.01,7.4,5.6,http://www.animal.go.kr/files/shelter/2022/05/202206021706263.jpg,Y,M,Y,"하늘색 하네스, 코검정, 사람좋아함, 얌전, 꼬리단미됨, 털때탐",경기도 양주시,1,7,6,0,0,Y
말티즈,말티즈,White,2016.01,5.3,5.0,http://www.animal.go.kr/files/shelter/2021/05/202105041405896.jpg,Y,M,Y,몽,광주광역시 북구,1,5,5,0,0,Y
