견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
말티즈,말티즈,White,2013.01,10.3,2.3,http://www.animal.go.kr/files/shelter/2023/04/202304081404543.jpg,N,M,Y,"4월날 새벽6시 산책하다 발견, 230412-건강검진:신부전, 빈혈, 양측쓸개골탈구기",경상북도 포항시,1,10,2,0.0,0,N
믹스,믹스,Brown,2020.01,3.2,4.0,http://www.animal.go.kr/files/shelter/2023/03/202303271303856.jpg,N,F,U,사납고 건강함,충청북도 증평군,0,3,4,1.0,2,N
믹스,믹스,White,2020.01,2.5,12.0,http://www.animal.go.kr/files/shelter/2022/04/202207102307158.jpg,N,F,N,사람을 좋아하고 순한아이,경상남도 밀양시,0,2,12,1.0,1,N
믹스,믹스,"Black, White",2023.01,0.2,4.4,http://www.animal.go.kr/files/shelter/2023/03/202303171603533.jpg,N,M,N,"귀접힘, 송곳니 이갈이중, 몸 전체검점박이무늬, 겁있으나 얌전, 꼬리단미안됨, 털때탐",경기도 양주시,0,0,4,0.0,1,N
믹스,믹스,White,2021.01,2.6,6.0,http://www.animal.go.kr/files/shelter/2023/07/202307281507170.jpg,N,F,N,경계가 심하고 사나운 편,경상북도 의성군,0,2,6,1.0,1,N
믹스,믹스,"Brown, White",2020.01,2.7,13.0,http://www.animal.go.kr/files/shelter/2022/09/202209131009521.jpg,N,F,U,,부산광역시 강서구,0,2,13,1.0,2,N
말라뮤트,말라뮤트,"Black, White",2014.01,8.9,32.8,http://www.animal.go.kr/files/shelter/2022/11/202212010912217.jpg,N,F,U,경계심,제주특별자치도 제주시,1,8,33,1.0,2,N
믹스,믹스,Beige,2021.01,2.6,7.0,http://www.animal.go.kr/files/shelter/2023/07/202308101308351.jpg,N,F,U,심장사상충 감염,강원도 홍천군,0,2,7,1.0,2,N
믹스,믹스,"Black, Brown",2019.01,4.6,10.0,http://www.animal.go.kr/files/shelter/2023/07/20230825150897.png,N,F,U,"동일장소서 6두 입소, 시 서식지에서 구조",부산광역시 강서구,0,4,10,1.0,2,N
말티즈,말티즈,White,2019.01,4.7,3.0,http://www.animal.go.kr/files/shelter/2023/07/202309111009751.jpg,N,F,U,"말티즈, 칩없음, 털뭉침이 있는편, 검색목줄착용, 순함",경기도 화성시,1,4,3,1.0,2,N
믹스,믹스,Beige,2023.01,0.6,2.5,http://www.animal.go.kr/files/shelter/2023/07/202308071408782.jpg,N,M,N,"4마리 함께 구조, 사람을 싫어하지 않음",충청남도 천안시,0,0,2,0.0,1,N
믹스,믹스,White,2014.01,8.5,5.0,http://www.animal.go.kr/files/shelter/2022/07/202207201107305.jpg,N,F,N,배에 큰 종양 달고 있음,대구광역시 동구,0,8,5,1.0,1,N
믹스,믹스,Brown,2021.01,1.7,7.0,http://www.animal.go.kr/files/shelter/2022/09/202209272009281[1].jpg,N,M,U,석곡교차로 큰길 옆에서 돌아다님,세종특별자치시  전동면,0,1,7,0.0,2,N
믹스,믹스,"Beige, White",2016.01,6.0,7.8,http://www.animal.go.kr/files/shelter/2021/12/20211216141221.jpg,N,F,N,약간 경계심,울산광역시 울주군,0,6,8,1.0,1,N
믹스,믹스,"Black, Brown",2023.01,0.4,1.8,http://www.animal.go.kr/files/shelter/2023/05/20230531170546.jpg,N,F,U,"코검정, 귀접힘, 얌전, 꼬리단미안됨, 털상태",경기도 양주시,0,0,2,1.0,2,N
믹스,믹스,Beige,2022.01,0.0,5.0,http://www.animal.go.kr/files/shelter/2022/01/202201111401883.jpg,N,M,U,순함,전라남도 함평군,0,0,5,0.0,2,N
믹스,믹스,Black,2021.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2021/01/202103021503292.jpg,N,M,N,순함,경상북도 고령군,0,0,2,0.0,1,N
믹스,믹스,Black,2018.01,3.2,8.0,http://www.animal.go.kr/files/shelter/2020/11/202103051603256.jpg,N,M,N,,경기도 안성시,0,3,8,0.0,1,N
믹스,믹스,"Beige, White",2015.01,7.8,10.0,http://www.animal.go.kr/files/shelter/2022/11/202211031711598.jpg,N,F,N,털 풍성,경상북도 영천시,0,7,10,1.0,1,N
믹스,믹스,"Black, White",2021.01,0.3,4.5,http://www.animal.go.kr/files/shelter/2021/04/202104291504562.jpg,N,F,U,"양귀접힘, 코검정, 전신피부질환, 몸 각질, 사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,0,0,4,1.0,2,N
믹스,믹스,"Brown, White",2022.01,0.2,1.2,http://www.animal.go.kr/files/shelter/2022/03/202203081403968.jpg,N,M,N,황색점박이,경상북도 영주시,0,0,1,0.0,1,N
믹스,믹스,"Beige, Black",2022.01,1.4,23.0,http://www.animal.go.kr/files/shelter/2023/05/202305231505480.jpeg,N,F,N,해당 사진 보호소가 아닌 구조현장에서 촬영한 사진입니다,충청북도 옥천군,0,1,23,1.0,1,N
믹스,믹스,Brown,2019.01,3.1,5.0,http://www.animal.go.kr/files/shelter/2022/02/202202171502986.jpg,N,M,N,"심장사상충양성, 매우 온순함",충청북도 제천시,0,3,5,0.0,1,N
믹스,믹스,"Gray, Ivory",2021.01,1.2,7.0,http://www.animal.go.kr/files/shelter/2022/03/202203261703945.jpg,N,M,N,"엄청난 털엉킴, 미용필요하나 입질있음, 귀에 회색포인트, 귀염귀염한 외모에 그렇지 못한 경계심ㅠ",경상북도 포항시,0,1,7,0.0,1,N
푸들,푸들,Brown,2012.01,10.6,4.0,http://www.animal.go.kr/files/shelter/2022/08/202208311508598[1].jpg,N,F,U,"갈색, 온순",강원도 춘천시,1,10,4,1.0,2,N
믹스,믹스,"Black, Brown",2022.01,1.4,16.0,http://www.animal.go.kr/files/shelter/2023/05/202305301805989.jpg,N,M,N,겁 많음,부산광역시 해운대구,0,1,16,0.0,1,N
믹스,믹스,Beige,2021.01,0.5,2.2,http://www.animal.go.kr/files/shelter/2021/07/202107151007244.png,N,F,N,,경상북도 경주시,0,0,2,1.0,1,N
믹스,믹스,"Black, Brown, White",2021.01,2.6,4.9,http://www.animal.go.kr/files/shelter/2023/07/202308011308940.jpg,N,F,N,순함 사람좋아하며 잘따름 왼쪽눈가에 피부병 병원진료 후 제조약 처방,경상남도 진주시,0,2,5,1.0,1,N
믹스,믹스,"Black, Brown, White",2021.01,0.4,3.5,http://www.animal.go.kr/files/shelter/2021/06/202106101406603.jpg,N,M,N,순함,울산광역시 울주군,0,0,4,0.0,1,N
믹스,믹스,White,2021.01,0.1,4.5,http://www.animal.go.kr/files/shelter/2020/11/202101202001615.jpg,N,F,N,"사람을 경계함, 들개자견",인천광역시 계양구,0,0,4,1.0,1,N
믹스,믹스,Brown,2017.01,5.3,12.0,http://www.animal.go.kr/files/shelter/2022/04/20220427150487.jpg,N,M,U,피부병 눈병,경상남도 합천군,0,5,12,0.0,2,N
믹스,믹스,"Black, White",2019.01,2.8,5.0,http://www.animal.go.kr/files/shelter/2021/10/202110071310329.jpg,N,M,U,온순,강원도 춘천시,0,2,5,0.0,2,N
믹스,믹스,"Black, Brown, White",2021.01,2.1,10.0,http://www.animal.go.kr/files/shelter/2023/01/202302061302498.jpg,N,M,N,,경상남도 거창군,0,2,10,0.0,1,N
라브라도리트리버,라브라도리트리버,Brown,2022.01,1.5,23.0,http://www.animal.go.kr/files/shelter/2023/05/202307111007590.jpg,N,M,N,"심장사상충, 경계심",제주특별자치도 제주시,1,1,23,0.0,1,N
믹스,믹스,Brown,2020.01,3.8,10.0,http://www.animal.go.kr/files/shelter/2023/07/20231103161114.jpg,N,M,N,경계가 심하며 공격성이 있음,경기도 남양주시,0,3,10,0.0,1,N
믹스,믹스,Beige,2014.01,9.7,6.0,http://www.animal.go.kr/files/shelter/2023/07/20230901130998.jpeg,N,M,U,"많이 야윔, 호흡 가쁨, 사상충 증상으로 예후 좋지 않음",충청북도 증평군,0,9,6,0.0,2,N
믹스,믹스,"Black, Brown",2022.01,0.1,1.5,http://www.animal.go.kr/files/shelter/2022/01/202202121802565.jpg,N,M,N,"사람을 좋아하며, 매우온순함",경기도 여주시,0,0,2,0.0,1,N
믹스,믹스,"Black, Brown, White",2023.01,0.5,9.0,http://www.animal.go.kr/files/shelter/2023/05/202306301606449[1].jpg,N,F,U,"녹색바탕빨간줄목줄, 귀쫑긋, 온순, 친화적, 꼬리단미안됨, 털상태, 배꼽탈장",경기도 양주시,0,0,9,1.0,2,N
믹스,믹스,"Beige, White",2020.01,1.2,2.5,http://www.animal.go.kr/files/shelter/2021/03/202103181503937.jpg,N,F,N,순함,충청남도 태안군,0,1,2,1.0,1,N
믹스,믹스,White,2023.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2023/01/202302281002118.jpg,N,F,N,들개새끼,경기도 화성시,0,0,2,1.0,1,N
믹스,믹스,White,2020.01,2.9,12.0,http://www.animal.go.kr/files/shelter/2022/11/202211291711185.jpg,N,F,U,"들개서식지에서 구조, 경계심과 공격성, 진드기 도포",부산광역시 강서구,0,2,12,1.0,2,N
믹스,믹스,"Black, Brown",2022.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2022/02/202203021603414.jpg,N,M,N,온순함,전라남도 여수시,0,0,2,0.0,1,N
믹스,믹스,"Brown, White",2019.01,2.6,9.0,http://www.animal.go.kr/files/shelter/2021/07/202107281307804.jpg,N,M,N,주인포기각서받음,인천광역시 계양구,0,2,9,0.0,1,N
믹스,믹스,White,2019.01,2.6,10.0,http://www.animal.go.kr/files/shelter/2021/08/202108192208852.jpg,N,M,N,"앞다리 피부, 눈이 동그랗고 예쁜 아이",경상남도 밀양시,0,2,10,0.0,1,N
믹스,믹스,White,2023.01,0.7,2.5,http://www.animal.go.kr/files/shelter/2023/07/202309040909347.jpg,N,M,N,,제주특별자치도 제주시,0,0,2,0.0,1,N
믹스,믹스,Brown,2019.01,2.6,7.0,http://www.animal.go.kr/files/shelter/2021/08/202108090908260.jpeg,N,M,U,허리 및 꼬리에 흰털,충청북도 보은군,0,2,7,0.0,2,N
믹스,믹스,Ivory,2019.01,4.2,13.0,http://www.animal.go.kr/files/shelter/2023/03/202303201403583.jpg,N,M,N,빨간 목줄 착용,경상북도 고령군,0,4,13,0.0,1,N
믹스,믹스,"Brown, White",2021.01,0.1,6.5,http://www.animal.go.kr/files/shelter/2021/01/202102221302468.jpg,N,F,U,"양귀반접힘, 온순함, 얌전함",경기도 양주시,0,0,6,1.0,2,N
믹스,믹스,Beige,2023.01,0.7,8.0,http://www.animal.go.kr/files/shelter/2023/07/202309181109813.jpg,N,F,U,사람을 싫어하지 않음,충청남도 천안시,0,0,8,1.0,2,N
믹스,믹스,"Black, Brown, White",2022.01,0.3,1.8,http://www.animal.go.kr/files/shelter/2022/04/202204111004391.png,N,M,N,"갈색, 코검정, 다리 끝 흰색",충청남도 부여군,0,0,2,0.0,1,N
믹스,믹스,White,2019.01,3.7,23.0,http://www.animal.go.kr/files/shelter/2022/08/202208301408641.jpg,N,F,U,"사자 갈기같이 털이 북실북실함, 흰색털인데 거뭇거뭇한게 묻어서 회색털처럼",경기도 화성시,0,3,23,1.0,2,N
믹스,믹스,Black,2020.01,1.0,4.0,http://www.animal.go.kr/files/shelter/2020/11/202101061401586.jpg,N,M,U,아파트 근처 배회,충청남도 예산군,0,1,4,0.0,2,N
시베리안허스키,시베리안허스키,"Gray, White",2018.01,3.6,19.0,http://www.animal.go.kr/files/shelter/2021/07/202107271907946.jpg,N,F,N,"목줄 착용, 힘이 없음",경기도 남양주시,1,3,19,1.0,1,N
믹스,믹스,White,2022.01,1.0,2.5,http://www.animal.go.kr/files/shelter/2022/12/202212141512298.jpg,N,F,N,어린 강아지임,경기도 남양주시,0,1,2,1.0,1,N
믹스,믹스,Black,2021.01,2.6,20.0,http://www.animal.go.kr/files/shelter/2023/07/202308210908705.jpg,N,M,N,온순함,전라북도 고창군,0,2,20,0.0,1,N
믹스,믹스,White,2020.01,1.4,5.0,http://www.animal.go.kr/files/shelter/2021/05/202105101505669.jpg,N,F,N,흰색 털 풍성한 암컷,전라남도 함평군,0,1,5,1.0,1,N
믹스,믹스,White,2019.01,2.7,10.0,http://www.animal.go.kr/files/shelter/2021/12/202112161612102.jpg,N,M,Y,"처음엔 나만 좋아했는데 이제 다 좋아함, 순함, 날아다님 룸메 프린스가 피곤해함",경상남도 창원시,0,2,10,0.0,0,N
믹스,믹스,"Black, Brown",2020.01,2.0,6.0,http://www.animal.go.kr/files/shelter/2021/12/202112311712561.jpeg,N,F,N,"매우 온순함, 발견자가 목줄 착용시킴",경상남도 남해군,0,2,6,1.0,1,N
믹스,믹스,"Black, Brown",2020.01,2.0,15.0,http://www.animal.go.kr/files/shelter/2021/12/202201031101730.jpg,N,M,N,매일 빛가람병원주차장 에출몰 포획뜰에구조,전라남도 나주시,0,2,15,0.0,1,N
믹스,믹스,Beige,2021.01,1.6,8.0,http://www.animal.go.kr/files/shelter/2022/08/202208212108548.jpg,N,F,U,,경기도 고양시,0,1,8,1.0,2,N
진도,진도,White,2020.01,2.8,15.0,http://www.animal.go.kr/files/shelter/2022/09/202210151610466.jpg,N,M,Y,"순함, 낯가림",경기도 안산시,1,2,15,0.0,0,N
믹스,믹스,"Beige, Black, Spotted",2019.01,2.8,3.0,http://www.animal.go.kr/files/shelter/2021/10/20211021161086.jpg,N,F,U,사람을 잘따름,전라남도 해남군,0,2,3,1.0,2,N
믹스,믹스,"Beige, Brown",2022.01,0.8,17.8,http://www.animal.go.kr/files/shelter/2022/09/202210171210534[1].jpg,N,F,N,사나움,울산광역시 울주군,0,0,18,1.0,1,N
믹스,믹스,Beige,2020.01,3.6,3.0,http://www.animal.go.kr/files/shelter/2023/07/202308162108261.jpg,N,M,U,"경계, 우측후지장애, 털뭉침, 관리안됨",전라남도 무안군,0,3,3,0.0,2,N
믹스,믹스,Brown,2018.01,3.4,17.2,http://www.animal.go.kr/files/shelter/2021/05/202105211005631.jpg,N,M,N,경계심,제주특별자치도 제주시,0,3,17,0.0,1,N
믹스,믹스,White,2023.01,0.1,14.5,http://www.animal.go.kr/files/shelter/2023/01/202302130902393.jpg,N,M,N,"주황목줄, 경계심",제주특별자치도 제주시,0,0,14,0.0,1,N
믹스,믹스,White,2022.01,0.0,0.5,http://www.animal.go.kr/files/shelter/2022/01/202201111701496[1].jpg,N,F,U,"피부병, 경계가 심하고 사나움",경기도 양평군,0,0,0,1.0,2,N
믹스,믹스,"Brown, White",2021.01,1.0,2.9,http://www.animal.go.kr/files/shelter/2021/12/202112230912135.jpg,N,F,N,"설사, 기력없음, 온순함",경상남도 함안군,0,1,3,1.0,1,N
믹스,믹스,White,2021.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2021/07/202107061707535.jpg,N,F,Y,겁이 많음,경상북도 영덕군,0,0,2,1.0,0,N
믹스,믹스,White,2021.01,2.5,3.2,http://www.animal.go.kr/files/shelter/2023/05/202307240907153.jpeg,N,F,N,구조시 목줄없음,경상남도 산청군,0,2,3,1.0,1,N
믹스,믹스,"Brown, White",2017.01,6.2,3.5,http://www.animal.go.kr/files/shelter/2023/01/202303021303429[1].jpg,N,M,N,"옷을 입고 있음, 경계심과 입질이 심함, 백내장 있음, 북구호",부산광역시 강서구,0,6,4,0.0,1,N
믹스,믹스,Black,2020.01,2.2,5.0,http://www.animal.go.kr/files/shelter/2022/03/202203172103772.jpg,N,M,N,온순함,경상북도 성주군,0,2,5,0.0,1,N
믹스,믹스,Black,2019.01,2.1,10.0,http://www.animal.go.kr/files/shelter/2021/01/202102171702260.jpg,N,F,U,순함,충청북도 보은군,0,2,10,1.0,2,N
믹스,믹스,White,2021.01,0.6,7.0,http://www.animal.go.kr/files/shelter/2021/08/202108091108621.png,N,M,N,순치되어있지 않음,경상북도 경주시,0,0,7,0.0,1,N
믹스,믹스,"Black, Brown, White",2022.01,0.9,1.3,http://www.animal.go.kr/files/shelter/2022/11/202211291011884.jpeg,N,M,N,"순함, 사람좋아함",경상남도 진주시,0,0,1,0.0,1,N
믹스,믹스,White,2022.01,0.4,9.6,http://www.animal.go.kr/files/shelter/2022/04/202205160905260.jpg,N,F,N,경계심,제주특별자치도 제주시,0,0,10,1.0,1,N
포메라니안,포메라니안,Brown,2012.01,9.3,8.4,http://www.animal.go.kr/files/shelter/2021/05/202106161706391.jpg,N,M,Y,"주공아파트 앞 도로에서 배회하여 구조, 피부병 완화되었으며 각질이 많음, 6월 사진갱신",경상북도 경산시,1,9,8,0.0,0,N
포메라니안,포메라니안,Beige,2020.01,3.8,4.0,http://www.animal.go.kr/files/shelter/2023/07/202310302310649.jpg,N,F,N,순함,인천광역시 계양구,1,3,4,1.0,1,N
믹스,믹스,"Black, White",2022.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2022/03/202203211603371.jpg,N,F,N,가슴과 발이 흰색털이다,경기도 화성시,0,0,2,1.0,1,N
믹스,믹스,White,2022.01,1.5,5.0,http://www.animal.go.kr/files/shelter/2023/05/202307061907279.jpg,N,F,U,순함,전라남도 함평군,0,1,5,1.0,2,N
믹스,믹스,Brown,2022.01,0.1,1.6,http://www.animal.go.kr/files/shelter/2022/02/202202170902675.jpg,N,F,N,,제주특별자치도 제주시,0,0,2,1.0,1,N
믹스,믹스,"Brown, White",2023.01,0.6,15.0,http://www.animal.go.kr/files/shelter/2023/07/202308211508918.jpg,N,F,N,"설사있음, 겁많음",경기도 안산시,0,0,15,1.0,1,N
믹스,믹스,Black,2021.01,2.0,7.0,http://www.animal.go.kr/files/shelter/2022/12/20230110150188.jpg,N,M,N,"심장사상충검사 음성, 피부염있음",충청남도 공주시,0,2,7,0.0,1,N
믹스,믹스,Black,2022.01,0.8,3.5,http://www.animal.go.kr/files/shelter/2022/10/202210241610205.jpg,N,F,N,경계심이 강함,대구광역시 달성군,0,0,4,1.0,1,N
믹스,믹스,"Black, Brown",2023.01,0.1,2.0,http://www.animal.go.kr/files/shelter/2023/01/202302151602319[1].jpg,N,M,N,"귀접힘, 코검정, 사람잘따름, 꼬리단미안됨, 털상태",경기도 양주시,0,0,2,0.0,1,N
믹스,믹스,Brown,2021.01,0.8,1.5,http://www.animal.go.kr/files/shelter/2021/10/202110051710381.jpg,N,F,U,"장성고등학교에 고의 유기한것으로 보여짐, 하얀색 털의 여자아이와 함께 버려짐, 너무 귀여움, ㅜㅜ",전라남도 장성군,0,0,2,1.0,2,N
믹스,믹스,White,2021.01,0.1,2.0,http://www.animal.go.kr/files/shelter/2020/11/202102052102952.jpg,N,M,N,야생 들개 강아지,경상남도 창녕군,0,0,2,0.0,1,N
믹스,믹스,White,2020.01,3.3,7.0,http://www.animal.go.kr/files/shelter/2023/04/202304101404844.png,N,M,N,대체적으로 순하나 사람을 경계하는 편,전라남도 영암군,0,3,7,0.0,1,N
믹스,믹스,"Black, Brown, White",2018.01,3.6,4.0,http://www.animal.go.kr/files/shelter/2021/08/202108231708172.jpg,N,F,N,상태,강원도 동해시,0,3,4,1.0,1,N
믹스,믹스,Ivory,2023.01,0.6,3.0,http://www.animal.go.kr/files/shelter/2023/07/202308011708229[1].jpg,N,M,N,"5마리형제와 같이 신고되어 입소함, 활발함",강원도 양양군,0,0,3,0.0,1,N
믹스,믹스,Brown,2017.01,5.9,9.8,http://www.animal.go.kr/files/shelter/2022/11/202211171311547[1].jpg,N,M,U,약간 경계,충청남도 서산시,0,5,10,0.0,2,N
믹스,믹스,"Black, Brown",2020.01,2.6,30.0,http://www.animal.go.kr/files/shelter/2022/07/20220802150885.jpg,N,F,U,"양귀처짐, 코검정, 사타구니 혹있음, 겁있음, 소심, 꼬리단미안됨, 털때탐",경기도 양주시,0,2,30,1.0,2,N
믹스,믹스,Beige,2020.01,1.6,3.0,http://www.animal.go.kr/files/shelter/2021/08/202108241608541.jpg,N,M,U,사람을 경계함,전라남도 해남군,0,1,3,0.0,2,N
믹스,믹스,White,2022.01,0.4,2.5,http://www.animal.go.kr/files/shelter/2022/04/202205181605434[1].jpg,N,M,N,온순함,경상북도 고령군,0,0,2,0.0,1,N
믹스,믹스,White,2023.01,0.8,2.8,http://www.animal.go.kr/files/shelter/2023/07/20231016091092.jpg,N,M,N,순함,경상남도 하동군,0,0,3,0.0,1,N
믹스,믹스,Brown,2023.01,0.7,3.3,http://www.animal.go.kr/files/shelter/2023/07/202309061309803.jpg,N,M,N,추청 귀여운 강아지,경상북도 경주시,0,0,3,0.0,1,N
믹스,믹스,"Beige, White",2021.01,2.7,14.0,http://www.animal.go.kr/files/shelter/2023/07/202310021610938.jpg,N,F,U,,대전광역시 유성구,0,2,14,1.0,2,N
믹스,믹스,White,2021.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2020/11/202103021403397.jpg,N,M,N,"손길에 대한 경계가 심하나, 온순하다",전라남도 영암군,0,0,2,0.0,1,N
믹스,믹스,Beige,2020.01,3.7,9.0,http://www.animal.go.kr/files/shelter/2023/07/202309241109887.jpg,N,F,U,"2마리 함께 구조, 경계 있음",충청남도 천안시,0,3,9,1.0,2,N
믹스,믹스,"Black, White",2016.01,7.2,6.8,http://www.animal.go.kr/files/shelter/2023/03/202303280903414.jpeg,N,F,N,구조시 다리골절상태에서 구조됨,경상남도 산청군,0,7,7,1.0,1,N
믹스,믹스,Brown,2023.01,0.8,1.9,http://www.animal.go.kr/files/shelter/2023/07/202310301510280.jpg,N,F,N,무늬가 매력적인 아이,경기도 남양주시,0,0,2,1.0,1,N
믹스,믹스,"Black, White",2022.01,1.0,4.5,http://www.animal.go.kr/files/shelter/2022/12/202301151101282.jpg,N,M,N,약,충청남도 보령시,0,1,4,0.0,1,N
믹스,믹스,Beige,2019.01,3.4,8.6,http://www.animal.go.kr/files/shelter/2022/05/202206071506651.jpg,N,F,N,사람을 피함,경상남도 하동군,0,3,9,1.0,1,N
믹스,믹스,White,2023.01,0.5,0.2,http://www.animal.go.kr/files/shelter/2023/05/202307061707696.jpg,N,M,N,"유약함, 어미와 같이 포획",충청북도 증평군,0,0,0,0.0,1,N
믹스,믹스,White,2020.01,2.7,5.2,http://www.animal.go.kr/files/shelter/2022/09/202209281609297.jpg,N,F,U,"코검정, 눈, 주둥이사이에 상처흔적, 뒷발며느리발톱, 겁있으나만지는건가능, 꼬리단미안됨, 털상태불량",경기도 양주시,0,2,5,1.0,2,N
믹스,믹스,White,2020.01,2.7,12.0,http://www.animal.go.kr/files/shelter/2022/09/202209131609248[2].jpg,N,F,N,유선발달,경기도 고양시,0,2,12,1.0,1,N
믹스,믹스,"Beige, Black, White",2023.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2023/05/202307111507448.jpg,N,M,U,순하고 아주 귀여움,강원도 고성군,0,0,2,0.0,2,N
믹스,믹스,"Black, White",2020.01,1.1,7.0,http://www.animal.go.kr/files/shelter/2020/11/202101201701226.jpg,N,M,N,피부질환,전라북도 남원시,0,1,7,0.0,1,N
믹스,믹스,"Beige, White",2023.01,0.8,0.89,http://www.animal.go.kr/files/shelter/2023/07/202310041410478.jpg,N,M,U,,강원도 정선군,0,0,1,0.0,2,N
믹스,믹스,Beige,2022.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2022/09/202210121010661.jpg,N,F,N,"반질반질한 코가 너무 예쁜 아이, 온순",경상남도 밀양시,0,0,2,1.0,1,N
믹스,믹스,Black,2022.01,0.6,0.35,http://www.animal.go.kr/files/shelter/2022/07/202207291807489.jpg,N,M,N,"일, 어미와 함께 5마리 구조, 이마 흰털이 짧음, 5번",충청남도 천안시,0,0,0,0.0,1,N
믹스,믹스,"Brown, White",2021.01,2.9,8.8,http://www.animal.go.kr/files/shelter/2023/11/20231114141184.jpg,N,F,U,"귀쫑긋, 코검정, 눈물자국, 눈곱, 입질, 만지는것불가, 뒷발가락5개, 꼬리단미안됨, 털오염",경기도 양주시,0,2,9,1.0,2,N
믹스,믹스,White,2022.01,1.0,1.0,http://www.animal.go.kr/files/shelter/2022/12/202212210912248.jpg,N,F,N,,제주특별자치도 제주시,0,1,1,1.0,1,N
아키다,아키다,"Brown, White",2018.01,3.1,20.0,http://www.animal.go.kr/files/shelter/2021/01/202101221101588.jpg,N,M,N,심장사상충,제주특별자치도 제주시,1,3,20,0.0,1,N
풍산견,풍산견,White,2018.01,4.6,25.0,http://www.animal.go.kr/files/shelter/2022/07/202208082208181.png,N,F,U,목태,대전광역시 유성구,1,4,25,1.0,2,N
믹스,믹스,"Brown, White",2021.01,1.0,1.3,http://www.animal.go.kr/files/shelter/2022/01/202201201001613.jpg,N,M,N,,경상남도 고성군,0,1,1,0.0,1,N
믹스,믹스,White,2023.01,0.5,1.6,http://www.animal.go.kr/files/shelter/2023/05/202307190907268.jpg,N,F,N,,제주특별자치도 제주시,0,0,2,1.0,1,N
진도,진도,White,2019.01,2.6,18.0,http://www.animal.go.kr/files/shelter/2021/08/202108121408780.jpg,N,M,N,"중성화안됨, 코탈색소, 카키색목줄착용, 순함, 얼굴이 긴편",인천광역시 부평구,1,2,18,0.0,1,N
믹스,믹스,White,2022.01,0.5,1.0,http://www.animal.go.kr/files/shelter/2022/04/202206201506394.jpg,N,F,N,"어미, 형제견2같이 입소",경상남도 거제시,0,0,1,1.0,1,N
믹스,믹스,White,2023.01,0.0,1.2,http://www.animal.go.kr/files/shelter/2022/12/202301111501225.jpg,N,F,U,"귀접힘, 코검정분홍, 사람 잘 따름, 꼬리 단미 안됨, 털상태",경기도 양주시,0,0,1,1.0,2,N
